CO_REGIAO;CO_UF;CO_MUNICIPIO;IN_CAPITAL;TP_DIMENSAO;TP_ORGANIZACAO_ACADEMICA;TP_REDE;TP_CATEGORIA_ADMINISTRATIVA;IN_COMUNITARIA;IN_CONFESSIONAL;CO_CURSO;CO_CINE_ROTULO;CO_CINE_AREA_GERAL;CO_CINE_AREA_ESPECIFICA;CO_CINE_AREA_DETALHADA;TP_GRAU_ACADEMICO;IN_GRATUITO;TP_MODALIDADE_ENSINO;TP_NIVEL_ACADEMICO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVETNICO;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVETNICO;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVETNICO;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVOUTROS;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA;TX_EVASAO;ANO_BASE
2;27;2708600;0;1;1;1;2;0;0;112338;"""0115L13""";1;11;115;2;1;1;1;1;20;20;0;0;20;0;0;0;36;36;0;0;36;0;0;0;15;15;0;15;0;15;0;15;0;0;0;0;0;0;0;0;0;10;3;0;2;0;0;0;3;0;10;2;0;0;75;67;8;75;0;0;32;18;8;8;7;1;1;15;3;50;5;0;2;3;3;0;3;0;0;1;0;0;1;1;0;0;0;0;3;0;0;0;15;0;75;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;28;28;0;0;0;0;2;2;0;0;0;0;13;2;0;65;10;0;3;0;0;0;0;0;0;9;2;9;0;14;1;14;0;0;0;0;0;0.3333333333333333;2023
2;27;2708600;0;1;1;1;2;0;0;1420258;"""0115L12""";1;11;115;2;1;1;1;1;24;24;0;0;20;0;4;0;39;39;0;0;35;0;4;0;11;9;2;11;0;7;0;7;0;0;0;0;0;4;0;0;0;5;4;1;0;0;1;0;2;2;6;1;0;0;84;60;24;84;0;0;40;30;5;2;5;2;0;13;11;47;4;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;0;0;0;0;0;0;0;0;0;0;9;2;0;68;16;0;0;0;0;0;0;0;0;6;0;6;0;12;2;12;0;0;0;0;0;1.0;2023
2;27;2709301;0;1;1;1;2;0;0;106096;"""0115L04""";1;11;115;2;1;1;1;1;25;0;25;0;25;0;0;0;30;0;30;0;30;0;0;0;11;9;2;0;11;11;0;11;0;0;0;0;0;0;0;0;0;7;2;0;0;0;2;0;1;0;8;0;0;2;83;54;29;0;83;0;22;29;13;8;9;2;0;21;6;52;1;1;2;3;1;2;0;3;0;0;2;1;0;0;0;0;1;1;1;0;0;0;11;0;83;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;23;23;0;0;0;0;1;1;0;0;0;0;11;0;0;73;10;0;3;0;0;0;0;0;0;4;1;4;0;7;0;7;0;0;0;0;0;0.18181818181818182;2023
2;27;2709301;0;1;1;1;2;0;0;106092;"""0115L13""";1;11;115;2;1;1;1;1;25;0;25;0;25;0;0;0;29;0;29;0;29;0;0;0;18;13;5;0;18;18;0;18;0;0;0;0;0;0;0;0;0;15;3;0;0;0;0;0;8;3;7;0;0;0;121;91;30;0;121;0;36;42;18;13;10;2;0;25;22;71;1;0;2;6;6;0;0;6;0;1;2;2;0;0;1;0;1;3;2;0;0;0;18;0;121;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;0;0;0;0;36;36;0;0;0;0;1;1;0;0;0;0;15;3;0;99;22;0;5;1;0;0;0;0;0;11;7;11;0;14;1;14;0;0;0;0;0;0.05555555555555555;2023
2;29;2900702;0;1;1;1;2;0;0;83280;"""0115L04""";1;11;115;2;1;1;1;1;20;20;0;0;20;0;0;0;19;19;0;0;19;0;0;0;12;9;3;12;0;12;2;10;0;0;0;0;0;0;0;0;0;11;1;0;0;0;0;0;1;5;4;0;0;2;66;44;22;66;0;0;27;21;9;2;6;1;0;12;31;12;0;0;11;11;7;4;11;0;0;3;5;0;1;1;1;0;2;7;2;0;0;0;12;0;66;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;0;0;23;0;23;0;0;0;4;0;4;0;0;0;12;0;0;57;9;0;9;2;0;0;0;0;0;4;2;4;0;28;6;28;8;0;0;0;0;0.25;2023
2;29;2900702;0;1;1;1;2;0;0;83271;"""0115L13""";1;11;115;2;1;1;1;1;32;32;0;0;30;0;2;0;32;32;0;0;27;0;5;0;17;13;4;17;0;15;7;8;0;0;0;0;0;2;0;0;0;12;3;1;1;0;0;0;4;8;3;0;0;2;113;88;25;113;0;0;56;32;5;11;5;2;2;11;60;22;2;2;16;12;9;3;12;0;0;1;6;1;3;0;0;1;0;9;2;0;0;1;17;0;113;0;12;0;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;6;0;0;0;44;0;44;0;0;0;6;0;6;0;0;0;15;2;0;101;12;0;11;1;0;0;0;0;0;10;0;10;0;50;6;50;7;0;0;0;0;0.0;2023
2;29;2901007;0;1;1;1;1;0;0;1105378;"""0115L18""";1;11;115;2;1;1;1;1;176;120;56;0;50;0;126;0;383;8;375;0;364;0;19;0;47;39;8;4;43;41;1;40;0;0;0;0;0;6;0;0;0;31;7;3;1;4;1;0;6;25;8;0;0;8;231;166;65;47;184;0;118;61;25;12;13;2;0;16;136;46;0;0;33;22;18;4;6;16;0;4;13;5;0;0;0;0;2;14;4;0;0;2;47;0;231;0;22;0;12;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;28;21;1;14;0;127;117;96;6;55;4;9;9;8;0;5;0;44;3;0;220;11;0;22;0;0;0;0;0;0;116;2;98;12;49;2;45;5;0;0;0;0;0.2978723404255319;2023
2;29;2903201;0;1;1;1;2;0;0;83231;"""0115L13""";1;11;115;2;1;1;1;1;20;20;0;0;20;0;0;0;26;26;0;0;26;0;0;0;24;16;8;24;0;24;10;14;0;0;0;0;0;0;0;0;0;22;1;1;0;0;0;0;3;6;6;1;0;8;121;93;28;118;3;0;81;25;5;4;5;1;0;10;42;42;2;1;24;26;19;7;24;2;0;12;11;2;0;1;0;0;0;10;11;0;1;4;24;0;121;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;6;0;0;0;40;0;40;0;0;0;9;0;9;0;0;0;24;0;0;115;6;0;24;2;0;0;0;0;0;4;1;4;0;72;13;72;18;0;0;0;0;0.25;2023
2;29;2904605;0;1;1;1;2;0;0;83226;"""0115L13""";1;11;115;2;1;1;1;1;33;0;33;0;30;0;3;0;25;0;25;0;22;0;3;0;15;13;2;0;15;12;6;6;0;0;0;0;0;3;0;0;0;9;1;1;1;3;0;0;8;6;1;0;0;0;91;74;17;0;91;0;44;27;7;3;9;1;0;24;30;26;0;0;11;9;7;2;0;9;0;1;6;1;1;0;0;0;3;3;3;0;0;0;15;0;91;0;9;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;25;0;25;0;0;0;3;0;3;0;0;0;15;0;0;88;3;0;9;0;0;0;0;0;0;3;1;3;0;35;4;35;8;0;0;0;0;1.0666666666666667;2023
2;29;2905206;0;1;1;1;2;0;0;83210;"""0115L04""";1;11;115;2;1;1;1;1;20;0;20;0;20;0;0;0;20;0;20;0;20;0;0;0;18;14;4;0;18;18;11;7;0;0;0;0;0;0;0;0;0;15;0;2;0;0;1;0;7;2;9;0;0;0;121;85;36;0;121;0;65;29;14;7;5;1;0;29;45;35;0;0;12;17;12;5;0;17;0;3;6;5;2;1;0;0;4;7;3;0;0;3;18;0;121;0;17;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;39;0;39;0;0;0;7;0;7;0;0;0;18;0;0;119;2;0;17;0;0;0;0;0;0;0;0;0;0;65;8;65;12;0;0;0;0;0.5555555555555556;2023
2;29;2905206;0;1;1;1;2;0;0;83199;"""0115L13""";1;11;115;2;1;1;1;1;30;30;0;0;30;0;0;0;18;18;0;0;18;0;0;0;15;13;2;15;0;15;9;6;0;0;0;0;0;0;0;0;0;14;1;0;0;0;0;0;5;2;4;0;0;4;137;118;19;137;0;0;77;43;8;6;3;0;0;32;48;33;2;1;21;54;51;3;54;0;0;16;28;8;1;1;0;0;11;26;10;1;0;6;15;0;137;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;49;0;49;0;0;0;23;0;23;0;0;0;15;0;0;132;5;0;53;1;0;0;0;0;0;1;0;1;0;86;11;86;42;0;0;0;0;0.4;2023
2;29;2908408;0;1;1;1;2;0;0;83156;"""0115L04""";1;11;115;2;1;1;1;1;25;25;0;0;25;0;0;0;23;23;0;0;23;0;0;0;21;13;8;21;0;21;15;1;0;5;0;0;0;0;0;0;0;16;2;3;0;0;0;0;3;7;9;0;0;2;87;59;28;77;10;0;47;25;12;2;1;0;0;13;36;34;0;0;4;12;7;5;12;0;0;5;7;0;0;0;0;0;3;5;4;0;0;0;21;0;87;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;0;0;0;33;0;33;0;0;0;3;0;3;0;0;0;20;1;0;82;5;0;12;0;0;0;0;0;0;5;4;5;0;45;11;44;7;0;0;0;0;0.38095238095238093;2023
2;29;2908408;0;1;1;1;2;0;0;83155;"""0115L13""";1;11;115;2;1;1;1;1;31;0;31;0;30;0;1;0;29;0;29;0;28;0;1;0;21;18;3;21;0;20;14;6;0;0;0;0;0;1;0;0;0;17;3;1;0;0;0;0;6;9;6;0;0;0;136;120;16;120;16;0;68;38;13;7;10;0;0;25;64;42;2;0;3;19;18;1;19;0;0;5;7;2;3;2;0;0;3;9;5;2;0;0;21;0;136;0;19;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;0;0;0;52;0;52;0;0;0;7;0;7;0;0;0;21;0;0;134;2;0;19;0;0;0;0;0;0;4;0;4;0;76;17;76;7;0;0;0;0;0.38095238095238093;2023
2;29;2910701;0;1;1;1;2;0;0;83152;"""0115L13""";1;11;115;2;1;1;1;1;30;0;30;0;30;0;0;0;40;0;40;0;40;0;0;0;24;18;6;24;0;24;17;3;0;4;0;0;0;0;0;0;0;17;2;4;1;0;0;0;3;4;3;0;1;13;137;101;36;117;20;0;63;41;16;9;7;1;0;14;34;42;0;2;45;20;14;6;20;0;0;6;8;2;4;0;0;0;1;7;9;0;0;3;24;0;137;0;20;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;36;0;36;0;0;0;7;0;7;0;0;0;24;0;0;134;3;0;19;1;0;0;0;0;0;4;2;4;0;62;7;62;15;0;0;0;0;0.16666666666666666;2023
2;29;2910727;0;1;1;1;2;0;0;83150;"""0115L13""";1;11;115;2;1;1;1;1;20;20;0;0;20;0;0;0;23;23;0;0;23;0;0;0;14;12;2;0;14;14;5;9;0;0;0;0;0;0;0;0;0;10;2;0;1;0;1;0;6;3;5;0;0;0;85;73;12;13;72;0;34;21;13;7;9;1;0;12;32;37;0;0;4;15;13;2;0;15;0;2;6;2;2;3;0;0;3;6;5;0;0;1;14;0;85;0;15;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;24;0;24;0;0;0;2;0;2;0;0;0;14;0;0;82;3;0;14;1;0;0;0;0;0;3;1;3;0;27;0;27;13;0;0;0;0;1.1428571428571428;2023
2;29;2910800;0;1;1;1;2;0;0;15414;"""0115L03""";1;11;115;2;1;1;1;1;40;40;0;0;40;0;0;0;103;103;0;0;103;0;0;0;14;12;2;14;0;14;14;0;0;0;0;0;0;0;0;0;1;8;3;1;0;1;0;0;4;1;9;0;0;0;73;56;17;73;0;1;24;19;10;8;7;2;2;12;25;23;1;0;12;2;0;2;2;0;0;0;1;0;0;1;0;0;0;2;0;0;0;0;14;0;73;0;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;4;0;62;11;0;2;0;0;0;0;0;0;29;9;28;2;19;5;19;0;0;0;0;0;0.42857142857142855;2023
2;29;2910800;0;1;1;1;2;0;0;15415;"""0115L04""";1;11;115;2;1;1;1;1;50;50;0;0;50;0;0;0;402;402;0;0;402;0;0;0;46;35;11;46;0;46;36;0;0;10;0;0;0;0;0;0;0;36;7;1;0;2;0;0;9;12;23;2;0;0;145;85;60;145;0;0;66;45;14;9;7;2;2;30;41;46;2;1;25;17;12;5;17;0;0;9;7;0;1;0;0;0;4;5;3;0;1;4;46;0;145;0;17;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;13;0;115;30;0;16;1;0;0;0;0;0;69;24;65;9;20;9;18;3;2;0;2;1;0.43478260869565216;2023
2;29;2910800;0;1;1;1;2;0;0;15402;"""0115L13""";1;11;115;2;1;1;1;1;80;80;0;0;80;0;0;0;510;510;0;0;510;0;0;0;82;65;17;82;0;82;78;0;0;4;0;0;0;0;0;0;1;64;6;1;4;4;2;0;16;28;33;1;0;4;372;302;70;372;0;1;221;83;25;21;13;8;0;75;150;104;0;2;41;71;59;12;71;0;0;33;26;6;2;3;1;0;9;24;20;0;0;18;82;0;371;1;71;0;10;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;18;0;299;73;0;52;19;0;0;0;0;0;241;51;236;39;149;27;147;9;3;0;3;0;0.2804878048780488;2023
2;29;2910800;0;1;1;1;2;0;0;1576625;"""0115L12""";1;11;115;2;1;1;1;1;50;50;0;0;50;0;0;0;229;229;0;0;229;0;0;0;27;20;7;27;0;27;27;0;0;0;0;0;0;0;0;0;0;23;1;0;0;1;2;0;4;7;16;0;0;0;146;112;34;146;0;0;81;34;10;7;9;5;0;23;57;54;0;0;12;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;27;0;145;1;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;2;0;125;21;0;1;0;0;0;0;0;0;94;19;91;1;83;12;82;0;4;0;4;0;0.4074074074074074;2023
2;29;2910800;0;2;1;2;4;0;0;89379;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;13;2;0;0;13;9;0;0;4;0;0;0;2;0;0;0;5;4;3;1;1;1;0;2;3;6;0;0;4;13;10;3;0;0;0;2;4;4;1;1;1;0;2;3;6;0;0;2;2;0;2;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;15;0;13;0;2;0;0;0;0;0;11;0;0;0;0;11;0;0;11;0;8;0;0;0;0;8;0;0;7;1;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;3;0;10;3;0;1;1;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0.8;2023
2;29;2910800;0;2;1;2;4;0;0;1420105;"""0115L15""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;9;4;0;0;13;13;0;0;0;0;0;0;0;0;0;0;6;5;2;0;0;0;0;2;0;4;0;0;7;13;8;5;0;0;0;4;7;0;0;1;1;0;1;1;4;0;0;7;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;13;0;13;0;1;0;0;0;0;0;11;0;0;0;0;11;0;0;10;1;6;0;0;0;0;6;0;0;6;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;0;12;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0.9230769230769231;2023
2;29;2910800;0;2;2;2;4;0;0;1363693;"""0115L04""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;21;13;0;0;32;31;1;0;0;0;0;0;2;0;0;0;7;9;1;8;8;1;0;17;4;13;0;0;0;66;38;28;0;0;0;13;10;12;16;9;3;3;31;13;22;0;0;0;6;2;4;0;0;0;0;0;2;1;1;1;1;4;2;0;0;0;0;34;0;66;0;6;0;2;0;0;0;31;0;0;0;0;31;0;0;31;0;57;0;0;0;0;57;1;0;57;0;6;0;0;0;0;6;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;4;0;60;6;0;6;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0.5;2023
2;29;2910800;0;2;2;2;4;0;0;1375276;"""0115L07""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;12;1;0;0;12;10;2;0;0;0;0;0;1;0;0;0;1;1;1;3;6;1;0;8;1;4;0;0;0;28;24;4;0;0;0;5;3;1;5;10;3;1;15;6;7;0;0;0;4;4;0;0;0;0;0;0;0;0;4;0;0;0;2;2;0;0;0;13;0;28;0;4;0;2;0;1;0;12;0;0;0;0;12;0;0;12;0;24;0;0;0;0;24;0;0;24;0;3;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;0;27;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.1538461538461537;2023
2;29;2910800;0;2;2;2;4;0;0;99968;"""0115L13""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;42;10;0;0;51;44;7;0;0;0;0;0;1;0;0;1;11;10;8;11;8;3;0;21;13;16;2;0;0;87;68;19;0;0;1;20;17;12;13;15;8;1;30;23;30;4;0;0;8;6;2;0;0;0;3;0;1;0;2;2;0;3;2;1;2;0;0;52;0;87;0;8;0;1;1;1;0;48;0;0;0;0;48;1;0;48;0;78;0;0;0;0;78;7;0;78;0;8;0;0;0;0;8;2;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;4;0;81;6;0;8;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0.5769230769230769;2023
2;29;2911709;0;2;2;2;4;0;0;1375276;"""0115L07""";1;11;115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;9;2;0;0;11;11;0;0;0;0;0;0;0;0;0;0;1;3;0;3;3;1;0;5;0;6;0;0;0;26;23;3;0;0;0;2;6;2;6;7;3;0;12;2;12;0;0;0;7;6;1;0;0;0;0;3;0;0;2;2;0;3;0;4;0;0;0;11;0;26;0;7;0;3;0;2;1;10;0;0;0;0;10;0;0;10;0;24;0;0;0;0;24;0;0;24;0;7;0;0;0;0;7;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;25;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6363636363636364;2023
2;29;2913606;0;1;1;1;2;0;0;1595456;"""0115L12""";1;11;115;2;1;1;1;1;58;26;32;0;42;0;16;0;179;84;95;0;173;0;6;0;42;33;9;21;21;40;0;40;0;0;0;0;0;2;0;0;0;31;6;1;2;2;0;0;7;14;18;0;0;3;54;42;12;28;26;0;39;6;2;2;4;0;1;9;20;23;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;2;15;0;0;0;14;2;12;0;0;0;0;0;0;0;0;0;32;10;0;46;8;0;0;0;0;0;0;0;0;25;10;23;0;9;0;9;0;0;0;0;0;0.2857142857142857;2023
2;29;2913606;0;1;1;1;2;0;0;1595457;"""0115L15""";1;11;115;2;1;1;1;1;82;43;39;0;42;0;40;0;198;96;102;0;191;0;7;0;44;27;17;23;21;44;0;44;0;0;0;0;0;0;0;0;1;33;5;1;2;2;0;0;9;19;14;0;1;1;66;44;22;37;29;1;49;8;4;2;1;1;0;14;26;24;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;66;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;2;17;0;0;0;16;1;15;0;0;0;0;0;0;0;0;0;35;9;0;51;15;0;0;0;0;0;0;0;0;25;17;25;0;14;1;14;0;0;0;0;0;0.2727272727272727;2023
2;29;2913903;0;1;1;1;2;0;0;83137;"""0115L13""";1;11;115;2;1;1;1;1;31;1;30;0;30;0;1;0;37;3;34;0;34;0;3;0;25;18;7;9;16;24;7;17;0;0;0;0;0;1;0;0;0;18;3;1;3;0;0;0;1;4;19;0;0;1;151;110;41;85;66;0;54;37;14;16;23;6;1;10;57;79;0;0;5;15;12;3;7;8;0;2;4;2;3;4;0;0;0;7;7;0;0;1;25;0;151;0;15;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;0;0;51;0;51;0;0;0;5;0;5;0;0;0;24;1;0;145;6;0;14;1;0;0;0;0;0;5;0;5;0;63;9;63;4;0;0;0;0;0.48;2023
