CO_REGIAO;CO_UF;CO_MUNICIPIO;IN_CAPITAL;TP_DIMENSAO;TP_ORGANIZACAO_ACADEMICA;TP_REDE;TP_CATEGORIA_ADMINISTRATIVA;IN_COMUNITARIA;IN_CONFESSIONAL;CO_CURSO;CO_CINE_ROTULO;CO_CINE_AREA_GERAL;CO_CINE_AREA_ESPECIFICA;CO_CINE_AREA_DETALHADA;TP_GRAU_ACADEMICO;IN_GRATUITO;TP_MODALIDADE_ENSINO;TP_NIVEL_ACADEMICO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVPPI;QT_ING_RVQUILO;QT_ING_RVREFU;QT_ING_RVPOVT;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVIDOSO;QT_ING_RVINTERN;QT_ING_RVMEDAL;QT_ING_RVTRANS;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVPPI;QT_MAT_RVQUILO;QT_MAT_RVREFU;QT_MAT_RVPOVT;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVIDOSO;QT_MAT_RVINTERN;QT_MAT_RVMEDAL;QT_MAT_RVTRANS;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVPPI;QT_CONC_RVQUILO;QT_CONC_RVREFU;QT_CONC_RVPOVT;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVIDOSO;QT_CONC_RVINTERN;QT_CONC_RVMEDAL;QT_CONC_RVTRANS;QT_CONC_RVOUTROS;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA;TX_EVASAO;ANO_BASE
4;41;4113700;0;2;2;2;4;0;0;1186955;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;9;5;0;0;1;0;1;0;0;0;0;0;13;0;0;0;1;5;2;3;2;1;0;10;0;0;0;0;4;29;15;14;0;0;0;2;3;7;6;9;2;0;17;1;2;0;0;9;5;2;3;0;0;0;0;0;1;2;2;0;0;2;0;2;0;0;1;14;0;29;0;5;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;0;21;8;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7857142857142857;2024
4;41;4113700;0;2;2;2;4;0;0;1550089;"""0115L18""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;10;1;0;0;11;11;0;0;0;0;0;0;0;0;0;0;1;1;1;2;5;1;0;2;0;5;0;0;4;11;10;1;0;0;0;1;1;1;2;5;1;0;2;0;5;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;2024
4;41;4113700;0;2;2;2;5;0;0;1627317;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;13;4;0;0;11;5;6;0;11;0;0;0;6;0;0;0;6;6;1;0;2;2;0;12;0;2;0;0;3;15;13;2;0;0;0;5;5;2;1;1;1;0;12;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;15;0;0;0;0;0;0;0;2;0;0;0;0;2;2;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2;0;10;5;0;0;0;0;0;0;0;0;0;0;0;0;29;16;15;0;0;0;0;0;0.4117647058823529;2024
4;41;4114609;0;1;1;1;2;0;0;86822;"""0115L04""";01;011;0115;2;1;1;1;1;21;0;21;0;16;0;5;0;42;0;42;0;32;0;10;0;13;8;5;0;13;6;4;2;0;0;0;0;0;7;0;0;0;9;4;0;0;0;0;0;7;1;5;0;0;0;42;32;10;0;42;0;33;6;1;1;1;0;0;31;0;11;0;0;0;13;11;2;0;13;0;8;3;1;1;0;0;0;10;0;3;0;0;0;13;0;42;0;13;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;0;0;0;0;0;0;0;0;0;0;15;13;1;0;0;0;1;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;13;0;0;35;7;0;8;5;0;0;0;0;0;63;13;42;13;63;13;42;13;0;0;0;0;1.2307692307692308;2024
4;41;4115200;0;1;1;1;2;0;0;25945;"""0115L14""";01;011;0115;2;1;1;1;1;153;0;153;0;40;0;113;0;35;0;35;0;32;0;3;0;30;15;15;0;30;29;6;14;2;7;0;0;0;1;0;0;0;15;6;4;2;2;0;1;16;4;6;1;0;3;66;41;25;0;66;0;32;16;10;2;4;1;1;39;6;17;3;0;1;8;6;2;0;8;0;5;3;0;0;0;0;0;8;0;0;0;0;0;30;0;66;0;8;0;8;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;7;0;48;18;0;5;3;0;0;0;0;0;2;1;2;0;9;3;7;2;0;0;0;0;0.9333333333333333;2024
4;41;4115200;0;1;1;1;2;0;0;22658;"""0115L04""";01;011;0115;2;1;1;1;1;83;83;0;0;40;0;43;0;106;106;0;0;102;0;4;0;51;39;12;51;0;49;21;14;5;9;0;0;0;2;0;0;0;39;5;3;2;1;0;1;39;2;8;0;0;2;87;61;26;87;0;0;62;13;4;5;3;0;0;69;0;16;2;0;0;2;2;0;2;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;51;0;87;0;2;0;8;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;1;0;0;0;0;7;0;0;0;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;19;0;47;40;0;1;1;0;0;0;0;0;4;3;3;0;24;7;24;1;0;0;0;0;0.5098039215686274;2024
4;41;4115200;0;1;1;1;2;0;0;34677;"""0115L13""";01;011;0115;2;1;1;1;1;96;96;0;0;40;0;56;0;86;86;0;0;82;0;4;0;33;22;11;33;0;32;13;7;4;8;0;0;0;1;0;0;0;21;7;1;1;0;3;0;23;1;6;0;0;3;84;71;13;84;0;0;61;11;4;3;4;1;0;65;4;13;1;0;1;14;12;2;14;0;0;12;1;0;1;0;0;0;13;0;1;0;0;0;33;0;84;0;14;0;4;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;1;2;0;0;0;0;1;3;0;1;0;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;26;7;0;54;30;0;7;7;0;0;0;0;0;4;4;4;0;16;2;15;3;0;0;0;0;0.6060606060606061;2024
4;41;4115200;0;1;1;1;2;0;0;108090;"""0115L15""";01;011;0115;2;1;1;1;1;85;0;85;0;40;0;45;0;145;0;145;0;136;0;9;0;52;39;13;0;52;51;28;15;4;4;0;0;0;1;0;0;0;40;5;4;2;0;1;0;33;4;13;1;0;1;129;93;36;0;129;0;104;15;6;1;3;0;0;93;8;23;5;0;0;26;20;6;0;26;0;22;3;1;0;0;0;0;21;0;4;1;0;0;52;0;129;0;26;0;8;3;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;3;0;0;0;0;15;0;0;0;0;0;19;0;4;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;21;0;67;62;0;13;13;0;0;0;0;0;9;1;8;0;38;5;36;8;0;0;0;0;0.75;2024
4;41;4115200;0;2;1;2;4;0;0;1615818;"""0115L07""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;11;2;0;0;13;8;1;0;4;0;0;0;0;0;0;0;3;1;0;1;5;3;0;8;1;4;0;0;0;12;11;1;0;0;0;2;1;0;1;5;2;1;9;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;4;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1.0769230769230769;2024
4;41;4115200;0;2;1;2;4;0;0;1205437;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;22;10;0;0;30;16;3;0;11;0;0;0;2;0;0;0;13;8;5;2;3;0;1;21;3;6;1;1;0;48;35;13;0;0;0;14;11;7;7;6;3;0;30;5;11;0;0;2;8;5;3;0;0;0;1;2;0;1;3;1;0;7;0;1;0;0;0;32;0;48;0;8;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;5;5;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;8;0;42;6;0;6;2;0;0;0;0;0;0;0;0;0;2;0;2;1;0;0;0;0;1.5625;2024
4;41;4115200;0;2;2;2;4;0;0;1466021;"""0115L18""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;14;4;0;0;9;9;0;0;0;0;0;0;9;0;0;0;3;1;5;3;5;1;0;10;1;7;0;0;0;36;26;10;0;0;0;5;2;11;7;10;1;0;17;4;14;0;0;1;3;3;0;0;0;0;0;0;1;0;2;0;0;1;1;1;0;0;0;18;0;36;0;3;0;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;1;0;36;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8888888888888888;2024
4;41;4115200;0;2;2;2;4;0;0;1466020;"""0115L12""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;12;3;0;0;11;11;0;0;0;0;0;0;4;0;0;0;7;4;1;0;1;2;0;11;1;3;0;0;0;20;13;7;0;0;0;7;3;2;4;2;1;1;11;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;20;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6;2024
4;41;4115200;0;2;2;2;4;0;0;1665798;"""0115L14""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;9;7;0;0;12;12;0;0;0;0;0;0;4;0;0;0;0;5;1;1;5;3;1;11;1;4;0;0;0;9;4;5;0;0;0;0;3;0;0;4;1;1;6;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4375;2024
4;41;4115200;0;2;2;2;4;0;0;1466022;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;32;12;0;0;33;33;0;0;0;0;0;0;11;0;0;0;10;11;2;6;9;5;1;26;4;13;0;1;0;73;52;21;0;0;0;16;19;7;7;18;6;0;39;3;30;0;1;0;5;5;0;0;0;0;1;2;1;0;1;0;0;3;0;2;0;0;0;44;0;73;0;5;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;5;0;0;0;0;5;0;0;5;0;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;5;0;69;4;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5681818181818182;2024
4;41;4115804;0;2;2;2;4;0;0;1186955;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;2;0;2;3;4;0;0;5;0;0;0;0;6;13;12;1;0;0;0;2;0;1;4;6;0;0;3;0;1;0;0;9;4;4;0;0;0;0;0;0;1;2;1;0;0;1;0;0;0;0;3;11;0;13;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;0;10;3;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2727272727272727;2024
4;41;4117602;0;1;4;1;1;0;0;29422;"""0115L15""";01;011;0115;2;1;1;1;1;115;0;115;0;40;0;75;0;110;0;110;0;108;0;2;0;37;28;9;0;37;37;0;0;0;37;0;0;0;0;0;0;0;26;7;2;0;2;0;0;23;2;11;0;1;0;55;41;14;0;55;0;26;17;5;1;3;3;0;24;3;10;0;0;18;4;3;1;0;4;0;2;2;0;0;0;0;0;1;1;0;0;0;2;37;0;55;0;4;0;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;8;0;45;10;0;4;0;0;0;0;0;0;0;0;0;0;13;6;13;0;0;0;0;0;1.027027027027027;2024
4;41;4118204;0;1;1;1;2;0;0;51477;"""0115L04""";01;011;0115;2;1;1;1;1;39;0;39;0;30;0;9;0;80;0;80;0;73;0;7;0;30;23;7;0;30;25;23;2;0;0;0;0;0;5;0;0;0;17;3;3;2;5;0;0;21;0;9;0;0;0;89;62;27;0;89;0;49;17;6;4;12;1;0;64;3;22;0;0;0;19;12;7;0;19;0;7;6;2;1;3;0;0;14;0;5;0;0;0;30;0;89;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;6;2;0;0;0;0;0;0;0;0;0;0;27;23;4;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;24;6;0;72;17;0;16;3;0;0;0;0;0;2;0;2;1;89;29;88;19;0;0;0;0;0.4;2024
4;41;4118204;0;1;1;1;2;0;0;51476;"""0115L13""";01;011;0115;2;1;1;1;1;51;0;51;0;40;0;11;0;173;0;173;0;162;0;11;0;45;33;12;0;45;37;22;15;0;0;0;0;0;8;0;0;0;31;2;2;4;4;2;0;23;2;17;0;0;3;111;88;23;0;111;0;66;14;8;9;11;3;0;61;7;31;0;0;12;10;10;0;0;10;0;6;1;1;1;1;0;0;9;1;0;0;0;0;45;0;111;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;8;6;0;0;0;0;0;0;0;0;0;0;21;10;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;1;0;108;3;0;10;0;0;0;0;0;0;7;1;7;0;112;40;104;9;0;0;0;0;0.6666666666666666;2024
4;41;4118204;0;2;1;1;2;0;0;121181;"""0115L12""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;25;9;0;0;34;34;0;0;0;0;0;0;0;0;0;0;3;4;5;9;7;6;0;18;1;7;0;0;8;34;25;9;0;0;0;3;4;5;9;7;6;0;18;1;7;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;1;0;0;0;0;0;0;0;0;0;1;5;4;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;29;5;0;29;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;2024
4;41;4118204;0;2;1;2;4;0;0;1205437;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;6;5;0;0;11;10;0;0;1;0;0;0;0;0;0;0;5;6;0;0;0;0;0;6;0;3;2;0;0;13;6;7;0;0;0;2;5;3;0;1;2;0;7;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;0;9;4;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;0;0;0;0;0;0.7272727272727273;2024
4;41;4118402;0;1;1;1;2;0;0;3643;"""0115L15""";01;011;0115;2;1;1;1;1;53;0;53;0;40;0;13;0;108;0;108;0;93;0;15;0;34;24;10;0;34;31;22;9;0;0;0;0;0;3;0;0;0;25;2;2;1;1;3;0;23;4;7;0;0;0;83;65;18;0;83;0;67;4;3;5;1;3;0;51;5;24;0;0;3;10;8;2;0;10;0;9;1;0;0;0;0;0;7;0;2;0;0;1;34;0;83;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;1;0;0;0;0;0;0;0;0;0;0;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;9;0;63;20;0;9;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0.35294117647058826;2024
4;41;4118402;0;2;1;1;2;0;0;1147008;"""0115L15""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;9;4;0;0;12;3;4;0;5;0;0;0;1;0;0;0;3;3;2;2;3;0;0;7;1;4;0;1;0;21;17;4;0;0;0;4;3;6;2;6;0;0;16;2;2;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;13;0;21;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;0;19;2;0;1;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;1.1538461538461537;2024
4;41;4118402;0;2;2;2;4;0;0;1550089;"""0115L18""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;20;2;0;0;22;22;0;0;0;0;0;0;0;0;0;0;5;5;0;1;7;4;0;11;2;1;0;0;8;87;66;21;0;0;0;7;9;14;13;32;12;0;31;5;21;1;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;16;0;42;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5909090909090909;2024
4;41;4118501;0;1;1;1;1;0;0;112572;"""0115L15""";01;011;0115;2;1;1;1;1;88;0;88;0;88;0;0;0;163;0;163;0;163;0;0;0;71;55;16;0;71;71;35;15;0;21;0;0;0;0;0;0;0;51;9;6;2;2;1;0;42;0;9;0;0;20;207;152;55;0;207;0;145;35;14;4;5;4;0;149;6;46;1;0;5;45;29;16;0;45;0;27;14;3;0;1;0;0;32;3;9;1;0;0;71;0;207;0;45;0;3;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;21;3;0;0;0;1;4;0;0;0;0;0;91;91;16;0;0;0;2;25;0;0;0;0;0;19;19;3;0;0;0;0;4;0;0;0;0;0;31;40;0;111;96;0;26;19;0;0;0;0;0;7;1;6;0;23;5;23;1;0;0;0;0;1.1126760563380282;2024
4;41;4119152;0;2;2;2;4;0;0;1439070;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;0;0;0;11;0;0;0;11;0;0;0;0;0;0;0;0;1;3;1;6;0;0;7;0;3;1;0;0;9;8;1;0;0;0;0;0;3;1;3;2;0;7;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;0;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.18181818181818182;2024
