CO_REGIAO;CO_UF;CO_MUNICIPIO;IN_CAPITAL;TP_DIMENSAO;TP_ORGANIZACAO_ACADEMICA;TP_CATEGORIA_ADMINISTRATIVA;TP_REDE;CO_CURSO;CO_CINE_ROTULO;CO_CINE_AREA_GERAL;CO_CINE_AREA_ESPECIFICA;CO_CINE_AREA_DETALHADA;TP_GRAU_ACADEMICO;IN_GRATUITO;TP_MODALIDADE_ENSINO;TP_NIVEL_ACADEMICO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVETNICO;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVETNICO;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVETNICO;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVOUTROS;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA;TX_EVASAO;FEAT_RATIO_CANDIDATO_VAGA;FEAT_TAXA_OCUPACAO_VAGAS;FEAT_PCT_ING_FEM;FEAT_IDADE_MEDIA_ING;FEAT_PCT_ING_JOVEM;FEAT_PCT_ING_IDOSO;FEAT_PCT_ING_PRETA_PARDA;FEAT_PCT_ING_BRANCA;FEAT_INDICE_DIVERSIDADE;FEAT_PCT_ING_DEFICIENTE;FEAT_PCT_ING_RESERVA_SOCIAL;FEAT_PCT_ING_FINANC;FEAT_PCT_ING_COM_FIES;FEAT_PCT_ING_PROUNI;FEAT_PCT_VG_EAD;FEAT_PCT_VG_NOTURNO;FEAT_DOMINANCIA_MODALIDADE;FEAT_REGIAO_NORTE_NORDESTE;FEAT_PUBLICA;ANO_BASE
2;22;2208304;0;2;1;4;2;89379;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;12;1;0;0;13;10;0;0;3;0;0;0;0;0;0;0;7;2;3;0;1;0;0;0;0;3;0;0;10;16;15;1;0;0;0;10;3;2;0;1;0;0;2;1;5;0;0;8;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;13;0;16;0;1;0;0;0;0;0;8;0;0;0;0;8;0;0;8;0;8;0;0;0;0;8;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;0;15;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5384615384615384;0.0;0.0;0.9230769230769231;26.307692307692307;0.5384615384615384;0.0;0.23076923076923078;0.0;0.9467455621301775;0.0;0.0;0.6153846153846154;0.0;0.0;0.0;0.0;DIURNO;1;0;2022
2;22;2208403;0;1;1;2;1;1189699;"""0115L13""";01;011;0115;2;1;1;1;1;105;70;35;0;105;0;0;0;153;0;153;0;153;0;0;0;13;7;6;0;13;13;13;13;0;0;0;0;0;0;0;0;0;10;1;2;0;0;0;0;0;0;13;0;0;0;88;69;19;68;20;0;68;10;6;1;1;2;0;0;0;88;0;0;0;8;7;1;1;7;0;6;1;1;0;0;0;0;0;0;8;0;0;0;13;0;88;0;8;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;16;4;12;0;0;0;1;0;1;0;0;0;13;0;0;87;1;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.23076923076923078;1.457142857142857;0.12380952380952381;0.5384615384615384;23.153846153846153;0.7692307692307693;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;DIURNO;1;1;2022
2;22;2211001;1;1;1;1;1;56030;"""0115L04""";01;011;0115;2;1;1;1;1;60;60;0;0;50;0;10;0;311;311;0;0;301;0;10;0;32;23;9;32;0;32;0;32;0;0;0;0;0;0;0;0;0;28;3;1;0;0;0;0;7;4;21;0;0;0;148;87;61;148;0;0;114;18;8;4;3;1;0;45;18;85;0;0;0;9;4;5;9;0;0;6;1;1;1;0;0;0;3;2;4;0;0;0;32;0;148;0;9;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;10;0;6;0;71;71;53;1;36;0;4;4;3;0;4;0;19;13;0;94;54;0;5;4;0;1;0;0;0;0;0;0;0;62;1;56;5;0;0;0;0;0.0625;5.183333333333334;0.5333333333333333;0.71875;21.90625;0.875;0.0;0.78125;0.21875;0.505859375;0.0;1.4615384615384615;0.0;0.0;0.0;0.0;0.0;DIURNO;1;1;2022
2;22;2211001;1;1;1;1;1;1270583;"""0115L07""";01;011;0115;2;1;1;1;1;171;171;0;0;30;0;6;135;197;197;0;0;56;0;6;135;163;135;28;163;0;28;28;0;0;0;0;0;0;0;135;0;0;16;23;29;37;49;9;0;19;26;118;0;0;0;232;193;39;232;0;0;35;34;40;49;56;18;0;31;36;165;0;0;0;14;13;1;14;0;0;1;2;2;5;2;2;0;4;1;9;0;0;0;163;0;232;0;14;0;8;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;6;0;5;0;22;22;13;1;13;0;2;2;1;1;2;0;145;18;0;200;32;0;10;4;0;136;135;135;0;2;0;1;0;35;0;35;11;0;0;0;0;0.0;1.152046783625731;0.9532163742690059;0.8282208588957055;36.52760736196319;0.09815950920245399;0.05521472392638037;0.8834355828220859;0.1165644171779141;0.4369001467876096;0.0;1.5555555555555556;0.0;0.0;0.0;0.0;0.0;DIURNO;1;1;2022
2;22;2211001;1;1;1;1;1;32832;"""0115L13""";01;011;0115;2;1;1;1;1;315;260;55;0;100;0;5;210;743;464;279;0;528;0;5;210;277;222;55;241;36;69;0;69;0;0;0;0;0;0;207;1;0;86;36;40;48;50;16;1;40;40;197;0;0;0;493;376;117;352;141;0;211;81;60;57;60;23;1;86;67;340;0;0;0;48;35;13;19;29;0;16;15;6;3;4;4;0;8;5;35;0;0;0;277;0;493;0;48;0;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;28;21;0;12;0;125;125;93;2;63;0;25;25;17;0;14;0;243;34;0;402;91;0;37;11;0;229;207;207;0;0;0;0;0;69;1;67;11;0;0;0;0;0.032490974729241874;2.358730158730159;0.8793650793650793;0.8014440433212996;32.5956678700361;0.3104693140794224;0.061371841155234655;0.855595667870036;0.1444043321299639;0.45250166169245;0.0;1.4285714285714286;0.0;0.0;0.0;0.0;0.1746031746031746;DIURNO;1;1;2022
2;22;2211001;1;1;1;1;1;1599451;"""0115L13""";01;011;0115;2;1;1;1;1;40;40;0;0;40;0;0;0;189;189;0;0;189;0;0;0;55;37;18;55;0;55;55;0;0;0;0;0;0;0;0;0;0;18;13;15;3;5;1;0;18;3;33;0;0;1;53;36;17;53;0;0;17;13;14;3;5;1;0;18;3;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;0;53;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;2;0;2;0;6;6;2;0;2;0;0;0;0;0;0;0;50;5;0;48;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01818181818181818;4.725;1.375;0.6727272727272727;29.09090909090909;0.32727272727272727;0.01818181818181818;0.6545454545454545;0.32727272727272727;0.5299173553719008;0.01818181818181818;1.3333333333333333;0.0;0.0;0.0;0.0;0.0;DIURNO;1;1;2022
2;22;2211001;1;1;1;1;1;22128;"""0115L14""";01;011;0115;2;1;1;1;1;60;60;0;0;50;0;10;0;316;316;0;0;306;0;10;0;33;23;10;33;0;33;0;33;0;0;0;0;0;0;0;0;1;22;3;4;0;2;1;0;9;1;22;0;1;0;154;120;34;154;0;1;105;30;5;6;5;1;1;31;18;103;1;1;0;22;13;9;22;0;0;6;11;1;1;2;1;0;4;2;16;0;0;0;33;0;154;0;22;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;9;0;5;0;74;74;57;0;36;0;14;14;10;0;9;0;23;10;0;115;39;0;19;3;0;0;0;0;0;2;0;2;0;57;1;51;8;0;0;0;0;0.3333333333333333;5.266666666666667;0.55;0.696969696969697;25.242424242424242;0.696969696969697;0.030303030303030304;0.696969696969697;0.2727272727272727;0.47933884297520657;0.0;1.4166666666666667;0.0;0.0;0.0;0.0;0.0;DIURNO;1;1;2022
2;22;2211001;1;1;1;2;1;21093;"""0115L02""";01;011;0115;2;1;1;1;1;380;35;345;0;380;0;0;0;479;283;196;0;479;0;0;0;39;31;8;21;18;39;39;39;0;0;0;0;0;0;0;0;0;26;3;2;6;1;1;0;0;0;39;0;0;0;156;110;46;22;134;0;59;27;20;21;22;7;0;0;1;155;0;0;0;11;9;2;0;11;0;5;1;2;1;1;1;0;0;0;11;0;0;0;39;0;156;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;9;0;0;0;32;5;27;0;0;0;2;1;1;0;0;0;39;0;0;142;14;0;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.05128205128205128;1.2605263157894737;0.10263157894736842;0.7948717948717948;25.974358974358974;0.6666666666666666;0.02564102564102564;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9078947368421053;NOTURNO;1;1;2022
2;22;2211001;1;1;1;2;1;16678;"""0115L04""";01;011;0115;2;1;1;1;1;105;70;35;0;105;0;0;0;681;478;203;0;681;0;0;0;47;32;15;47;0;47;47;47;0;0;0;0;0;0;0;0;0;34;8;1;1;3;0;0;4;0;43;0;0;0;144;87;57;119;25;0;68;41;13;8;12;1;1;5;0;139;0;0;0;18;11;7;11;7;0;7;6;1;1;3;0;0;0;0;18;0;0;0;47;0;144;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;11;0;0;0;28;6;22;0;0;0;2;0;2;0;0;0;42;5;0;116;28;0;16;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06382978723404255;6.485714285714286;0.44761904761904764;0.6808510638297872;24.127659574468087;0.723404255319149;0.0;0.9148936170212766;0.0851063829787234;0.1557265731100046;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0.3333333333333333;DIURNO;1;1;2022
2;22;2211001;1;1;1;2;1;1151599;"""0115L13""";01;011;0115;2;1;1;1;1;280;210;70;0;280;0;0;0;411;411;0;0;411;0;0;0;45;32;13;45;0;45;45;45;0;0;0;0;0;0;0;0;0;32;2;5;2;3;1;0;2;0;43;0;0;0;162;117;45;147;15;0;89;19;16;14;17;4;3;5;3;154;0;0;0;54;45;9;53;1;0;21;9;6;7;7;3;1;2;2;50;0;0;0;45;0;162;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;9;0;0;0;26;6;20;0;0;0;6;3;3;0;0;0;41;4;0;144;18;0;49;5;0;36;0;36;24;0;0;0;0;0;0;0;0;0;0;0;0;0.1111111111111111;1.4678571428571427;0.16071428571428573;0.7111111111111111;25.555555555555557;0.7111111111111111;0.022222222222222223;0.9555555555555556;0.044444444444444446;0.08493827160493828;0.0;0.0;0.0;0.0;0.0;0.0;0.25;DIURNO;1;1;2022
2;22;2211001;1;1;1;2;1;16682;"""0115L13""";01;011;0115;2;1;1;1;1;74;37;37;0;70;0;0;4;410;239;171;0;406;0;0;4;50;33;17;27;23;49;49;49;0;0;0;0;0;0;1;0;0;34;7;4;2;2;1;0;1;1;48;0;0;0;250;175;75;94;156;0;137;41;26;19;20;6;1;4;1;245;0;0;0;30;23;7;6;24;0;12;3;7;4;4;0;0;0;0;30;0;0;0;50;0;250;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;3;11;0;0;0;60;13;47;0;0;0;8;0;8;0;0;0;45;5;0;214;36;0;24;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1;5.54054054054054;0.6756756756756757;0.66;25.0;0.68;0.02;0.98;0.02;0.0776;0.0;0.21428571428571427;0.0;0.0;0.0;0.0;0.5;DIURNO;1;1;2022
2;22;2211001;1;2;1;4;2;1183559;"""0115L04""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;12;5;0;0;12;12;0;0;0;0;0;0;5;0;0;0;8;2;5;0;1;1;0;5;1;7;0;0;4;23;19;4;0;0;0;9;5;6;1;1;1;0;8;0;8;0;0;7;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;17;0;23;0;1;0;0;0;0;0;17;0;0;0;0;17;1;0;17;0;23;0;0;0;0;23;1;0;23;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;9;0;11;12;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7058823529411765;0.0;0.0;0.7058823529411765;28.352941176470587;0.47058823529411764;0.058823529411764705;0.47058823529411764;0.29411764705882354;0.740484429065744;0.0;0.0;1.0;0.0;0.058823529411764705;0.0;0.0;DIURNO;1;0;2022
2;22;2211001;1;2;1;4;2;1125999;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;12;5;0;0;10;10;0;0;0;0;0;0;7;0;0;0;2;4;2;1;6;2;0;2;2;8;0;0;5;22;15;7;0;0;0;2;6;3;4;6;1;0;3;2;12;1;0;4;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;17;0;22;0;1;0;0;0;0;0;17;0;0;0;0;17;0;0;17;0;22;0;0;0;0;22;0;0;22;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;7;0;8;14;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7058823529411765;0.0;0.0;0.7058823529411765;37.11764705882353;0.11764705882352941;0.11764705882352941;0.5882352941176471;0.11764705882352941;0.7508650519031141;0.0;0.0;1.0;0.0;0.0;0.0;0.0;DIURNO;1;0;2022
2;22;2211001;1;2;1;4;2;89379;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;23;8;0;0;22;7;0;0;15;0;0;0;9;0;0;0;2;4;7;4;10;4;0;6;2;12;0;0;11;21;17;4;0;0;0;3;4;2;1;7;4;0;5;2;6;1;0;7;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;31;0;21;0;1;0;1;1;1;0;19;0;0;0;0;19;0;0;19;0;11;0;0;0;0;11;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;3;0;20;1;0;1;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0;0.4838709677419355;0.0;0.0;0.7419354838709677;38.45161290322581;0.06451612903225806;0.12903225806451613;0.45161290322580644;0.1935483870967742;0.8085327783558793;0.03225806451612903;0.0;0.6129032258064516;0.0;0.0;0.0;0.0;DIURNO;1;0;2022
2;22;2211001;1;2;1;4;2;1420105;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;7;9;0;0;10;10;0;0;0;0;0;0;6;0;0;0;7;2;2;0;5;0;0;4;0;6;0;0;6;13;7;6;0;0;0;4;3;3;0;2;0;1;4;1;6;0;0;2;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;16;0;13;0;1;0;0;0;0;0;11;0;0;0;0;11;0;0;11;0;6;0;0;0;0;6;0;0;6;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;4;0;9;4;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0.5;0.0;0.0;0.4375;30.625;0.4375;0.0;0.375;0.25;0.796875;0.0;0.0;0.6875;0.0;0.0;0.0;0.0;DIURNO;1;0;2022
2;22;2211001;1;2;2;4;2;1363693;"""0115L04""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;11;7;0;0;18;17;1;0;0;0;0;0;0;0;0;0;5;2;3;3;4;1;0;1;2;6;0;0;9;34;16;18;0;0;0;9;2;6;4;10;3;0;11;4;10;0;0;9;3;1;2;0;0;0;0;0;0;1;2;0;0;3;0;0;0;0;0;18;0;34;0;3;0;2;1;1;0;17;0;0;0;0;17;0;0;17;0;27;0;0;0;0;27;0;0;27;0;3;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;2;0;27;7;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6111111111111112;0.0;0.0;0.6111111111111112;33.388888888888886;0.2777777777777778;0.05555555555555555;0.4444444444444444;0.05555555555555555;0.8734567901234568;0.05555555555555555;0.0;0.9444444444444444;0.0;0.0;0.0;0.0;DIURNO;1;0;2022
2;22;2211001;1;2;2;4;2;1375276;"""0115L07""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;35;3;0;0;37;36;1;0;0;0;0;0;1;0;0;0;1;6;1;9;17;3;1;4;3;9;0;0;22;117;99;18;0;0;0;4;19;10;29;44;9;2;42;11;42;0;0;22;32;28;4;0;0;0;1;3;2;11;10;5;0;16;3;13;0;0;0;38;0;117;0;32;0;10;0;7;2;32;0;0;0;0;32;0;0;32;0;104;0;0;0;0;104;3;0;104;0;31;0;0;0;0;31;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;4;0;39;78;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0.0;0.0;0.9210526315789473;40.60526315789474;0.02631578947368421;0.10526315789473684;0.3157894736842105;0.10526315789473684;0.9265927977839336;0.0;0.0;0.8421052631578947;0.0;0.0;0.0;0.0;DIURNO;1;0;2022
2;22;2211001;1;2;2;4;2;99968;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;17;11;0;0;26;22;4;0;0;0;0;0;2;0;0;0;4;4;4;7;8;1;0;6;1;5;0;0;16;40;22;18;0;0;0;6;6;5;10;11;2;0;11;2;11;0;0;16;3;2;1;0;0;0;0;1;0;1;0;1;0;1;0;2;0;0;0;28;0;40;0;3;0;0;0;0;0;26;0;0;0;0;26;0;0;26;0;33;0;0;0;0;33;0;0;33;0;3;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;2;0;29;11;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4642857142857143;0.0;0.0;0.6071428571428571;35.5;0.14285714285714285;0.03571428571428571;0.21428571428571427;0.21428571428571427;0.9209183673469388;0.0;0.0;0.9285714285714286;0.0;0.0;0.0;0.0;DIURNO;1;0;2022
2;22;2211001;1;2;2;4;2;1363800;"""0115L04""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;8;6;0;0;14;14;0;0;0;0;0;0;0;0;0;0;8;0;0;1;1;3;1;14;0;0;0;0;0;27;17;10;0;0;0;9;5;5;1;4;2;1;18;0;4;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13;0;16;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7857142857142857;0.0;0.0;0.5714285714285714;34.285714285714285;0.5714285714285714;0.2857142857142857;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;1;0;2022
2;22;2211001;1;2;2;4;2;1363801;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;9;3;0;0;12;12;0;0;0;0;0;0;0;0;0;0;4;1;0;3;2;2;0;12;0;0;0;0;0;21;14;7;0;0;0;6;2;3;4;3;3;0;16;0;1;0;0;4;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;12;0;21;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;15;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8333333333333334;0.0;0.0;0.75;35.166666666666664;0.3333333333333333;0.16666666666666666;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;DIURNO;1;0;2022
2;24;2400208;0;1;1;2;1;34009;"""0115L04""";01;011;0115;2;1;1;1;1;20;0;20;0;20;0;0;0;20;0;20;0;20;0;0;0;20;14;6;0;20;20;0;20;0;0;0;0;0;0;0;0;0;16;2;1;0;1;0;0;6;2;9;0;0;3;67;40;27;0;67;0;44;12;6;1;4;0;0;20;10;29;0;0;8;16;9;7;0;16;0;6;6;2;0;2;0;0;7;2;6;0;0;1;20;0;67;0;16;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;0;0;0;33;33;0;0;0;0;7;7;0;0;0;0;16;4;0;58;9;0;12;4;0;0;0;0;0;4;2;3;0;7;2;6;0;0;0;0;0;0.9;1.0;1.0;0.7;23.35;0.8;0.0;0.55;0.3;0.6975;0.0;1.0;0.0;0.0;0.0;0.0;1.0;NOTURNO;1;1;2022
